TMSTAMP,Air_Temperature_Avg,Relative_Humidity,SLP,Rain_ICA_Tot,WS_Mean,WD_Mean,Wind_Speed_Max,Snow_Depth_Avg,Solar_Radiation_Avg,Soil_Temperature_5cm,Soil_Temperature_10cm,Soil_Temperature_20cm,Soil_Temperature_50cm,Soil_Temperature_100cm,Soil_Moisture_5cm,Soil_Moisture_10cm,Soil_Moisture_20cm,Soil_Moisture_50cm,Soil_Moisture_100cm,station_id
2024-02-17 03:07:00,3.16785,52.4,1011.12,0,1.46608,163.408,1.77707,,14.44,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:07:00,3.2056,56.56,1011.44,0,2.09916,169.013,2.55453,-0.0117481,-0.676,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:07:00,3.829,49.26,1010.25,0,1.20785,162.624,1.77707,-0.00218386,-0.399,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:07:00,-3.151,92.7,1007.61,0,0.852436,63.6797,1.4994,-0.00581309,-7.514,,,,,,,,,,,MDMSNT-02
2024-02-17 03:07:00,0.878,69.92,1010.51,0,0.87465,84.4837,1.05513,-0.0119284,-2.309,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:06:00,3.829,49.26,1010.25,0,1.43276,144.205,2.27687,-0.00351814,-0.395,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:06:00,3.2227,56.5,1011.54,0,2.18524,171.723,3.38753,-0.0136067,-0.683,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:06:00,3.12845,52.08,1011.12,0,1.57159,164.442,1.72153,,14.27,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:06:00,2.6092,48.14,1009.53,0,1.29115,32.181,1.4994,-0.00900911,-0.692,3.495,4.165,4.687,5.395,6.779,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:06:00,-3.1857,92.5,1007.61,0,0.24157,44.042,0.444267,-0.00194266,-7.546,,,,,,,,,,,MDMSNT-02
2024-02-17 03:06:00,0.6508,71.8,1010.51,0,0.780244,88.121,0.9996,-0.0113978,-0.509,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:05:00,3.829,47.21,1010.25,0,1.00238,136.936,1.94367,-0.00178776,-0.362,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:05:00,2.521,49.25,1009.63,0,1.23284,33.7311,1.61047,-0.00571433,-2.179,3.495,4.165,4.687,5.395,6.779,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:05:00,3.15735,52.25,1011.12,0,1.54383,165.587,1.88813,,12.313,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:05:00,3.2483,55.1,1011.54,0,1.36057,177.354,1.666,-0.0130579,-0.611,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:05:00,-3.174,92.2,1007.61,0,0.560887,38.4507,0.944067,-0.00230056,-7.386,,,,,,,,,,,MDMSNT-02
2024-02-17 03:05:00,0.5401,75.28,1010.61,0,0.77469,93.015,0.888533,-0.0135817,-0.611,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:04:00,3.82605,47.64,1010.35,0,1.32169,142.065,1.77707,-0.00517358,-0.461,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:04:00,2.5068,49.25,1009.73,0,1.32169,28.5933,1.61047,-0.00878311,-0.237,3.495,4.165,4.687,5.395,6.779,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:04:00,3.18445,51.85,1011.12,0,1.23839,171.559,1.4994,,14.373,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:04:00,3.2531,55.52,1011.64,0,1.63823,174.604,2.38793,-0.0128235,-0.431,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:04:00,-3.174,91.4,1007.61,0,0.596983,54.3169,1.27727,-0.0031157,-7.303,,,,,,,,,,,MDMSNT-02
2024-02-17 03:04:00,0.451,76.59,1010.71,0,0.663623,101.938,0.833,-0.0114125,-2.676,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:03:00,3.7708,47.11,1010.45,0,1.15787,142.785,1.55493,-0.0033998,-0.425,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:03:00,2.3691,51.45,1009.83,0,0.39984,30.9476,0.777467,-0.00952802,-0.316,3.495,4.165,4.687,5.395,6.779,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:03:00,3.2099,51.38,1011.22,0,1.00793,176.264,1.38833,,14.408,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:03:00,3.1784,54.94,1011.64,0,1.67433,178.485,2.499,-0.0117647,-0.55,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:03:00,-3.174,91.2,1007.51,0,0.935737,42.4078,1.44387,-0.003328,-7.225,,,,,,,,,,,MDMSNT-02
2024-02-17 03:03:00,0.4339,76.59,1010.81,0,0.54978,98.7651,0.6664,-0.0140491,-0.713,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:02:00,3.786,48.12,1010.55,0,1.37445,142.889,1.88813,-0.00164554,-0.406,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:02:00,3.1685,51.29,1011.22,0,0.76636,182.137,1.11067,,14.42,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:02:00,2.2702,54.94,1009.93,0,0.65807,32.0131,1.05513,-0.0095506,-0.282,3.495,4.165,4.687,5.395,6.779,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:02:00,3.0594,55.05,1011.64,0,1.74652,166.712,2.11027,-0.0106911,-0.694,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:02:00,-3.1697,91.2,1007.51,0,1.05791,74.5219,1.44387,-0.00442344,-7.107,,,,,,,,,,,MDMSNT-02
2024-02-17 03:02:00,0.28,78.54,1010.91,0,0.144387,94.042,0.555333,-0.0129986,-2.599,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:01:00,3.7852,48.12,1010.65,0,1.30503,153.7,1.94367,-0.00286789,-0.406,5.08,5.941,6.237,7.317,8.72,0.44,0.392,0.406,0.427,0.379,MDMSNT-06
2024-02-17 03:01:00,2.1878,59.09,1010.03,0,0.98294,22.5879,1.1662,-0.00955497,-0.286,3.495,4.165,4.687,5.395,6.779,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:01:00,3.0048,57.35,1011.64,0,1.86037,176.026,2.38793,-0.0114464,-2.315,1.525,3.182,5.019,6.3,7.626,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:01:00,3.14,51.35,1011.22,0,0.688613,196.236,1.11067,,14.21,2.342,3.545,4.662,5.763,7.119,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:01:00,-3.131,91,1007.41,0,0.963503,64.3601,1.77707,-0.00440165,-7.25,,,,,,,,,,,MDMSNT-02
2024-02-17 03:01:00,0.28,81.5,1011.01,0,0,0,0,-0.0111977,-0.509,3.85,4.583,4.931,5.383,6.637,0.332,0.367,0.258,0.364,0.369,MDMSNT-01
2024-02-17 03:00:00,3.7505,47.88,1010.75,0,1.46608,158.781,1.88813,-0.00319718,-0.351,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 03:00:00,3.14,51.88,1011.22,0,0.710827,183.372,1.22173,,12.218,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 03:00:00,2.9656,57.13,1011.64,0,1.84648,160.87,2.38793,-0.0131207,-0.464,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 03:00:00,2.24,61.88,1010.03,0,1.10234,8.66641,1.27727,-0.010357,-0.674,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 03:00:00,-3.1284,90.9,1007.31,0,0.846883,51.0917,1.8326,-0.00495214,-7.228,,,,,,,,,,,MDMSNT-02
2024-02-17 03:00:00,0.28,82,1011.11,0,0.10829,277.816,0.388733,-0.0144322,-0.836,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:59:00,3.575,47.59,1010.85,0,1.4161,160.477,1.88813,-0.0013065,-0.262,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:59:00,3.1408,52.29,1011.22,0,0.888533,166.349,1.22173,,14.262,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:59:00,-3.105,90.6,1007.21,0,1.47163,77.153,1.94367,-0.00431347,-7.446,,,,,,,,,,,MDMSNT-02
2024-02-17 02:59:00,2.2427,61.88,1010.03,0,1.21618,2.98006,1.3328,-0.011141,-2.352,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:59:00,2.953,56.86,1011.64,0,2.23244,168.173,2.88773,-0.0122019,-0.579,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:59:00,0.2787,82,1011.11,0,0.538673,277.823,0.6664,-0.0144205,-2.676,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:58:00,3.565,47.59,1010.85,0,0.885757,166.385,1.3328,0.0000393331,-0.406,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:58:00,2.2755,58.91,1010.13,0,1.0829,6.02883,1.3328,-0.011537,-0.376,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:58:00,3.1532,51.34,1011.22,0,0.172153,164.523,1.22173,,14.23,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:58:00,2.9501,56.86,1011.64,0,2.19357,164.23,2.88773,-0.0120287,-0.467,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:58:00,-3.0994,90.3,1007.21,0,1.17175,77.2361,1.94367,-0.00351416,-7.175,,,,,,,,,,,MDMSNT-02
2024-02-17 02:58:00,0.2654,81.8,1011.01,0,0.81634,275.958,1.05513,-0.0152381,-0.516,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:57:00,3.0992,51.26,1011.12,0,0.34153,158.132,0.777467,,14.345,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:57:00,2.352,58.54,1010.13,0,1.01071,2.60367,1.22173,-0.0115279,-0.297,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:57:00,2.9197,57.7,1011.64,0,1.92701,173.027,2.44347,-0.0137593,-0.719,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:57:00,-3.0434,90.1,1007.31,0,1.32447,98.3665,1.61047,-0.00463125,-7.007,,,,,,,,,,,MDMSNT-02
2024-02-17 02:57:00,3.3658,47.29,1010.75,0,1.15787,180.154,1.61047,-0.000899935,-0.373,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:57:00,0.2526,81.2,1010.91,0,0.69139,272.867,0.833,-0.01266,-0.945,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:56:00,3.1811,48.41,1010.65,0,1.05236,169.273,2.05473,0.00253084,-0.395,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:56:00,3.08545,52.07,1011.12,0,1.04125,145.078,1.72153,,14.143,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:56:00,2.884,58.9,1011.54,0,1.41888,164.92,1.666,-0.0124831,-0.78,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:56:00,2.3491,58.54,1010.13,0,0.92463,0.37885,1.05513,-0.0113362,-0.346,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:56:00,-2.9914,89.9,1007.41,0,1.26616,95.0256,1.666,-0.00514388,-7.139,,,,,,,,,,,MDMSNT-02
2024-02-17 02:56:00,0.267,81.9,1010.81,0,0.119397,273.062,0.444267,-0.0155908,-2.592,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:55:00,2.979,49.95,1010.65,0,1.05513,164.127,1.666,0.00115764,-0.447,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:55:00,3.113,51.69,1011.02,0,1.57159,149.343,2.05473,,12.02,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:55:00,2.9123,58.93,1011.54,0,1.74652,161.942,2.1658,-0.0123529,-2.448,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:55:00,2.3203,54.76,1010.13,0,0.860767,354.908,0.9996,-0.0109225,-0.312,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:55:00,-2.977,89.7,1007.51,0,1.38,92.3315,1.44387,-0.00458694,-7.039,,,,,,,,,,,MDMSNT-02
2024-02-17 02:55:00,0.2683,81.9,1010.81,0,0.56644,282.146,0.833,-0.013789,-0.716,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:54:00,2.713,52.1,1010.55,0,1.06069,159.697,1.38833,0.000523621,-0.639,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:54:00,2.9227,60.18,1011.54,0,1.74652,167.81,2.44347,-0.0142507,-0.518,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:54:00,-2.977,89.7,1007.71,0,0.971833,101.03,1.4994,-0.00532141,-7.021,,,,,,,,,,,MDMSNT-02
2024-02-17 02:54:00,2.296,56.24,1010.13,0,0.780243,8.21569,1.05513,-0.00989384,-0.7,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:54:00,3.11155,51.46,1011.02,0,1.57437,137.228,2.27687,,14.159,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:54:00,0.28,81,1010.71,0,0.63308,293.252,0.777467,-0.014458,-2.458,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:53:00,3.0848,52.31,1010.92,0,2.06862,135.523,2.6656,,14.278,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:53:00,2.3,56.24,1010.13,0,0.696943,14.9252,0.944067,-0.0103211,-2.333,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:53:00,2.911,59.36,1011.44,0,2.09916,169.801,2.61007,-0.0136684,-0.733,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:53:00,-2.9743,89.5,1007.71,0,0.594207,99.9826,0.9996,-0.00613344,-6.899,,,,,,,,,,,MDMSNT-02
2024-02-17 02:53:00,0.2915,81,1010.71,0,0.463703,299.241,0.6664,-0.0162206,-0.494,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:53:00,2.6577,52.1,1010.45,0,1.36334,160.473,1.88813,0.00118975,-2.632,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:52:00,2.16,54.2,1010.45,0,1.11344,167.454,1.3328,0.00139865,-0.266,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:52:00,2.3446,57.62,1010.23,0,0.80801,5.91808,0.944067,-0.0106273,-0.342,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:52:00,3.09855,52.44,1010.92,0,1.97421,135.156,2.6656,,13.616,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:52:00,2.908,59.36,1011.44,0,1.6188,168.001,2.61007,-0.0128587,-0.715,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:52:00,-2.95,89.3,1007.81,0,0.00277667,92.7647,0.0555333,-0.00468625,-5.544,,,,,,,,,,,MDMSNT-02
2024-02-17 02:52:00,0.3993,78.99,1010.61,0,0.79968,292.653,0.944067,-0.0143589,-0.803,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:51:00,2.1572,54.2,1010.45,0,1.29115,150.673,1.666,-0.000158781,-0.436,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:51:00,3.0675,52.16,1010.92,0,2.00475,132.295,2.72113,,11.762,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:51:00,2.884,59.17,1011.44,0,1.40777,166.758,1.94367,-0.0126045,-0.78,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:51:00,2.4249,57.19,1010.23,0,0.780243,4.15554,1.05513,-0.0106191,-0.342,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:51:00,-2.9484,89,1007.91,0,0,0,0,-0.00453731,-7.632,,,,,,,,,,,MDMSNT-02
2024-02-17 02:51:00,0.4409,77.48,1010.61,0,0.769137,291.107,0.833,-0.0141205,-2.701,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:50:00,2.10185,58.83,1010.35,0,1.01626,148.504,1.61047,-0.00188194,-1.096,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:50:00,3.00035,52.67,1011.02,0,1.94367,137.669,3.05433,,13.901,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:50:00,2.9192,60.69,1011.54,0,1.57437,166.515,2.1658,-0.0152951,-1.236,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:50:00,2.4609,58.15,1010.23,0,0.935737,4.08072,0.9996,-0.0108123,-0.493,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:50:00,-2.9356,88.8,1007.91,0,0,0,0,-0.00437803,-7.436,,,,,,,,,,,MDMSNT-02
2024-02-17 02:50:00,0.4654,76.95,1010.61,0,0.738593,281.845,0.833,-0.0136972,-0.887,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:49:00,2.9874,59.16,1011.64,0,1.73819,167.383,2.11027,-0.0142827,-2.613,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:49:00,2.5527,56.19,1010.23,0,0.935737,0.9343,0.9996,-0.0112854,-0.753,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:49:00,2.98935,53.43,1011.02,0,1.98254,136.212,2.55453,,13.545,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:49:00,-2.9484,88.6,1007.91,0,0.0527567,40.3657,0.3332,-0.00449699,-7.082,,,,,,,,,,,MDMSNT-02
2024-02-17 02:49:00,2.0568,59.53,1010.35,0,1.14676,153.053,1.666,-0.00243431,-2.938,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:49:00,0.4526,77.29,1010.51,0,0.571993,272.403,0.6664,-0.0137255,-2.628,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:48:00,3.01645,53.55,1011.02,0,2.10471,139.877,3.10987,,11.643,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:48:00,2.937,59.12,1011.64,0,2.06584,168.982,2.38793,-0.0133414,-0.625,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:48:00,2.5727,54.24,1010.23,0,0.885757,338.23,0.9996,-0.0115817,-2.311,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:48:00,-2.9326,88.5,1007.81,0,0,0,0,-0.00756997,-5.623,,,,,,,,,,,MDMSNT-02
2024-02-17 02:48:00,0.467,77.28,1010.41,0,0.0610867,259.087,0.444267,-0.0152256,-0.578,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:48:00,2.012,58.7,1010.35,0,1.46608,143.872,1.77707,-0.00251848,-0.635,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:47:00,1.949,58.63,1010.35,0,1.14399,136.794,1.55493,-0.00409633,-0.646,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:47:00,3.04255,53.53,1011.12,0,2.10749,130.625,2.499,,13.763,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:47:00,2.9456,59.12,1011.64,0,2.51566,165.781,2.8322,-0.0130537,-0.665,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:47:00,-2.92,88.3,1007.71,0,0.252677,63.0287,0.9996,-0.00809477,-7.84,,,,,,,,,,,MDMSNT-02
2024-02-17 02:47:00,2.5284,53,1010.33,0,1.09123,321.373,1.22173,-0.010942,-0.29,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:47:00,0.4726,77.28,1010.41,0,0,0,0,-0.0156794,-0.84,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:46:00,3.023,56.79,1011.74,0,2.51566,162.07,3.10987,-0.0139372,-0.791,1.657,3.32,5.068,6.294,7.643,0.204,0.298,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:46:00,2.4724,53.39,1010.33,0,1.10234,315.781,1.22173,-0.0104836,-0.256,3.557,4.226,4.702,5.417,6.776,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:46:00,3.01565,53.57,1011.12,0,2.05751,129.815,2.77667,,13.755,2.466,3.589,4.656,5.791,7.06,0.185,0.229,0.243,0.286,0.269,MDMSNT-05
2024-02-17 02:46:00,-2.9144,88.3,1007.61,0,0.67473,44.3405,1.05513,-0.0139567,-7.482,,,,,,,,,,,MDMSNT-02
2024-02-17 02:46:00,1.95675,58.63,1010.35,0,1.1301,134.359,1.61047,-0.00332221,-1.082,5.117,5.974,6.246,7.299,8.74,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:46:00,0.5257,77.38,1010.41,0,0,0,0,-0.014149,-2.628,3.884,4.632,4.94,5.332,6.634,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:45:00,3.0316,53.89,1011.22,0,2.10749,132.259,2.72113,,13.584,2.574,3.641,4.705,5.794,7.066,0.185,0.229,0.244,0.286,0.269,MDMSNT-05
2024-02-17 02:45:00,3.0256,56.79,1011.74,0,2.35461,170.442,2.8322,-0.0161718,-1.172,1.918,3.492,5.147,6.291,7.637,0.204,0.301,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:45:00,2.422,53.4,1010.23,0,0.9163,316.358,1.05513,-0.00963077,-0.373,3.62,4.319,4.724,5.404,6.735,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
2024-02-17 02:45:00,2.104,64.58,1010.45,0,1.06346,151.778,1.22173,-0.00415717,-3.009,5.168,5.992,6.207,7.305,8.73,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:45:00,-2.8627,88,1007.61,0,0.6664,62.3576,1.05513,-0.0169378,-7.521,,,,,,,,,,,MDMSNT-02
2024-02-17 02:45:00,0.5516,77.78,1010.41,0,0.513683,132.3,0.833,-0.0135711,-0.585,3.933,4.711,4.961,5.365,6.637,0.332,0.367,0.258,0.365,0.369,MDMSNT-01
2024-02-17 02:44:00,2.1123,64.58,1010.45,0,1.12733,143.773,1.666,-0.00548748,-0.834,5.168,5.992,6.207,7.305,8.73,0.44,0.392,0.407,0.427,0.379,MDMSNT-06
2024-02-17 02:44:00,3.052,56.38,1011.84,0,2.22411,169.249,2.94327,-0.0156399,-2.602,1.918,3.492,5.147,6.291,7.637,0.204,0.301,0.327,0.351,0.275,MDMSNT-04
2024-02-17 02:44:00,3.10135,53.86,1011.32,0,2.09916,129.052,2.499,,11.818,2.574,3.641,4.705,5.794,7.066,0.185,0.229,0.244,0.286,0.269,MDMSNT-05
2024-02-17 02:44:00,2.4263,53.4,1010.13,0,0.646963,323.297,0.833,-0.0097867,-0.376,3.62,4.319,4.724,5.404,6.735,0.31,0.326,0.313,0.364,0.425,MDMSNT-03
