TMSTAMP,Air_Temperature_Avg,Relative_Humidity,SLP,Rain_ICA_Tot,WS_Mean,Wind_Speed_Max,Snow_Depth_Avg,Solar_Radiation_Avg,Soil_Temperature_5cm,Soil_Temperature_10cm,Soil_Temperature_20cm,Soil_Temperature_50cm,Soil_Temperature_100cm,Soil_Moisture_5cm,Soil_Moisture_10cm,Soil_Moisture_20cm,Soil_Moisture_50cm,Soil_Moisture_100cm,station_id
2024-02-07 22:05:00,6.4863,50.68,1025.34,0,3.71796,4.38713,0.00701108,19.5,5.435,5.64,5.953,5.54,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 22:05:00,6.291,39.18,1021.81,0,1.19119,1.44387,0.00253996,91.611,,,,,,,,,,,MDMSNT-02
2024-02-07 22:05:00,6.9378,52.47,1025.12,0,3.01824,3.27647,,79.328,4.705,4.549,3.899,4.986,6.737,0.177,0.214,0.229,0.281,0.267,MDMSNT-05
2024-02-07 22:05:00,8.8664,38.23,1024.91,0,1.72431,1.88813,-0.00453025,80.278,4.69,4.254,3.688,4.733,6.461,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 22:04:00,6.588,49.89,1025.44,0,3.06266,3.94287,0.00737362,19.565,5.435,5.64,5.953,5.54,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 22:04:00,6.99165,51.69,1025.12,0,3.2487,3.72073,,81.914,4.705,4.549,3.899,4.986,6.737,0.177,0.214,0.229,0.281,0.267,MDMSNT-05
2024-02-07 22:04:00,8.0976,37,1024.23,0,0.397063,0.555333,-0.0091044,103.852,4.65,3.85,3.211,5.028,6.607,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 22:04:00,6.2937,39.18,1021.71,0,1.21618,1.61047,0.00347364,95.615,,,,,,,,,,,MDMSNT-02
2024-02-07 22:04:00,8.879,36.88,1024.91,0,1.72153,1.9992,-0.0042246,84.738,4.69,4.254,3.688,4.733,6.461,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 22:03:00,8.1163,37.2,1024.23,0,0.660847,0.944067,-0.00910948,104.586,4.65,3.85,3.211,5.028,6.607,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 22:03:00,6.318,38.46,1021.71,0,1.01348,1.666,0.00228357,98.496,,,,,,,,,,,MDMSNT-02
2024-02-07 22:03:00,6.5997,49.89,1025.44,0,3.34588,4.165,0.00490956,19.913,5.435,5.64,5.953,5.54,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 22:03:00,7.00615,51.65,1025.12,0,2.67393,3.05433,,84.62,4.705,4.549,3.899,4.986,6.737,0.177,0.214,0.229,0.281,0.267,MDMSNT-05
2024-02-07 22:03:00,8.8819,36.88,1024.91,0,1.69932,2.38793,-0.00317754,87.152,4.69,4.254,3.688,4.733,6.461,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 22:02:00,8.155,37.23,1024.23,0,0.560887,0.6664,-0.00910951,100.589,4.65,3.85,3.211,5.028,6.607,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 22:02:00,6.3223,38.13,1021.71,0,1.18841,1.55493,0.00396013,99.157,,,,,,,,,,,MDMSNT-02
2024-02-07 22:02:00,6.712,50.17,1025.44,0,3.2959,4.44267,0.00523341,20.373,5.435,5.64,5.953,5.54,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 22:02:00,7.04915,51.4,1025.12,0,3.12097,3.8318,,87.504,4.705,4.549,3.899,4.986,6.737,0.177,0.214,0.229,0.281,0.267,MDMSNT-05
2024-02-07 22:02:00,8.9195,37.07,1024.91,0,1.67711,2.05473,-0.00367445,87.814,4.69,4.254,3.688,4.733,6.461,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 22:01:00,8.155,37.23,1024.23,0,0.60809,0.833,-0.00983353,105.248,4.65,3.85,3.211,5.028,6.607,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 22:01:00,6.361,40.22,1021.71,0,0.830223,1.1662,0.00459056,100.555,,,,,,,,,,,MDMSNT-02
2024-02-07 22:01:00,7.0941,52.58,1025.12,0,2.70725,3.10987,,90.02,4.705,4.549,3.899,4.986,6.737,0.177,0.214,0.229,0.281,0.267,MDMSNT-05
2024-02-07 22:01:00,6.775,48.87,1025.44,0,2.89329,3.38753,0.00640958,21.074,5.435,5.64,5.953,5.54,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 22:01:00,9.023,37.51,1024.91,0,1.80206,2.38793,-0.00343251,85.149,4.69,4.254,3.688,4.733,6.461,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 22:00:00,6.7736,48.87,1025.34,0,2.73779,3.22093,0.0080061,21.746,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 22:00:00,8.1563,38.08,1024.23,0,1.00793,1.27727,-0.00904171,108.443,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 22:00:00,6.3666,40.22,1021.71,0,0.427607,0.944067,0.00447332,105.914,,,,,,,,,,,MDMSNT-02
2024-02-07 22:00:00,7.17415,52.16,1025.12,0,3.12653,3.55413,,91.85,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 22:00:00,9.0299,37.51,1024.91,0,1.66045,1.88813,-0.00278912,85.073,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:59:00,6.768,49.05,1025.34,0,3.09598,3.55413,0.00806705,22.156,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:59:00,8.171,36.83,1024.23,0,0.73304,1.22173,-0.00982436,112.037,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:59:00,6.4186,38.46,1021.71,0,0.36652,0.888533,0.00404736,108.756,,,,,,,,,,,MDMSNT-02
2024-02-07 21:59:00,7.215,51.29,1025.12,0,2.63783,3.05433,,95.519,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:59:00,9.095,36.37,1024.91,0,1.27727,1.61047,-0.00189008,89.846,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:58:00,7.2186,52.16,1025.12,0,2.72946,3.10987,,98.759,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:58:00,6.4356,38.66,1021.71,0,0.785797,1.27727,0.00467438,111.179,,,,,,,,,,,MDMSNT-02
2024-02-07 21:58:00,6.8491,49.87,1025.34,0,3.13208,4.165,0.00561347,23.461,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:58:00,8.2009,36.98,1024.23,0,0.994047,1.44387,-0.00957158,117.29,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:58:00,9.122,37.3,1024.91,0,1.62713,1.8326,-0.00302646,100.502,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:57:00,8.227,37.03,1024.23,0,1.01071,1.3328,-0.00915727,119.71,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:57:00,7.0206,48.6,1025.34,0,3.18761,3.4986,0.00588765,24.417,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:57:00,7.289,51.88,1025.12,0,3.24315,3.72073,,101.758,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:57:00,6.459,38.34,1021.71,0,1.26894,1.61047,0.00440235,113.743,,,,,,,,,,,MDMSNT-02
2024-02-07 21:57:00,9.1276,37.3,1024.91,0,2.11304,2.499,-0.00407223,101.174,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:56:00,8.2284,37.03,1024.33,0,1.24672,1.4994,-0.00990881,116.888,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:56:00,7.3314,51.27,1025.12,0,2.9155,3.332,,104.559,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:56:00,7.098,48.36,1025.34,0,2.27964,2.44347,0.00540504,25.952,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:56:00,6.462,38.34,1021.71,0,1.01904,1.38833,0.00429239,115.909,,,,,,,,,,,MDMSNT-02
2024-02-07 21:56:00,9.1807,37.74,1024.91,0,1.6188,1.94367,-0.00289496,97.106,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:55:00,8.2426,36.95,1024.33,0,1.53272,1.8326,-0.00941936,115.123,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:55:00,7.4157,51.56,1025.12,0,3.1293,3.6652,,107.669,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:55:00,7.1065,48.36,1025.34,0,2.98214,3.94287,0.00667085,41.476,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:55:00,6.4916,38.5,1021.71,0,1.3689,1.666,0.00329157,118.69,,,,,,,,,,,MDMSNT-02
2024-02-07 21:55:00,9.205,36.55,1024.91,0,1.55216,1.88813,-0.00168941,108.521,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:54:00,8.2639,37.26,1024.33,0,1.05513,1.44387,-0.00960041,116.745,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:54:00,6.518,37.97,1021.71,0,0.871873,1.61047,0.00391796,121.539,,,,,,,,,,,MDMSNT-02
2024-02-07 21:54:00,7.4318,51.65,1025.12,0,3.52914,3.8318,,92.979,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:54:00,7.1857,47.84,1025.34,0,3.67908,4.05393,0.00708067,71.796,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:54:00,9.2079,36.38,1024.91,0,1.25228,1.4994,-0.00214997,111.07,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:53:00,8.326,37.31,1024.33,0,0.844107,1.22173,-0.00970874,120.23,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:53:00,7.21,48.89,1025.34,0,3.69574,4.27607,0.00738109,102.615,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:53:00,6.545,38.03,1021.71,0,1.18286,1.4994,0.00379782,122.075,,,,,,,,,,,MDMSNT-02
2024-02-07 21:53:00,7.485,50.26,1025.12,0,3.42918,3.94287,,63.485,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:53:00,9.234,36.45,1025.01,0,1.31336,1.44387,-0.00223694,113.844,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:52:00,7.49205,50.93,1025.12,0,3.21538,3.88733,,74.245,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:52:00,8.3273,37.31,1024.33,0,0.17493,0.6664,-0.00991336,121.66,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:52:00,6.5479,38.03,1021.71,0,1.18841,1.55493,0.00427755,120.646,,,,,,,,,,,MDMSNT-02
2024-02-07 21:52:00,7.2113,48.89,1025.44,0,4.2483,4.94247,0.00656857,115.389,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:52:00,9.2452,36.45,1025.01,0,1.49662,1.72153,-0.00229765,117.377,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:51:00,8.3364,37.17,1024.43,0,0.38318,0.610867,-0.00885558,120.132,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:51:00,7.63015,50.97,1025.12,0,3.49027,4.165,,109.281,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:51:00,6.5799,38.1,1021.71,0,1.66322,2.3324,0.00362802,121.178,,,,,,,,,,,MDMSNT-02
2024-02-07 21:51:00,7.2342,49.27,1025.44,0,3.54858,4.27607,0.0061056,119.728,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:51:00,9.346,36.46,1025.01,0,1.70765,2.1658,-0.00296236,120.358,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:50:00,8.3172,36.63,1024.43,0,0.394287,0.610867,-0.00821223,129.822,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:50:00,7.335,49.88,1025.44,0,2.80721,3.55413,0.00614429,123.829,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:50:00,6.6373,38.16,1021.71,0,1.75208,2.3324,0.00412813,127.616,,,,,,,,,,,MDMSNT-02
2024-02-07 21:50:00,7.7118,49.71,1025.12,0,3.45973,3.72073,,114.486,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:50:00,9.3503,36.46,1025.01,0,1.57715,1.72153,-0.000747955,123.583,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:49:00,7.3412,49.88,1025.44,0,3.29035,3.88733,0.00737507,128.861,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:49:00,8.3564,37.06,1024.43,0,0.127727,0.610867,-0.00228748,143.761,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:49:00,6.676,37.94,1021.71,0,1.34668,1.8326,0.00391502,133.057,,,,,,,,,,,MDMSNT-02
2024-02-07 21:49:00,7.765,48.81,1025.12,0,3.26258,3.72073,,96.172,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:49:00,9.389,37.72,1025.01,0,1.32725,2.05473,-0.00121584,125.19,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:48:00,7.397,47.67,1025.44,0,3.18206,4.10947,0.00763854,133.728,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:48:00,8.369,37.64,1024.43,0,0.272113,0.4998,-0.00958873,147.212,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:48:00,6.6829,37.94,1021.81,0,1.64379,2.1658,0.00372096,137.476,,,,,,,,,,,MDMSNT-02
2024-02-07 21:48:00,7.7665,49.41,1025.12,0,3.5819,4.10947,,105.811,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:48:00,9.389,37.72,1024.91,0,1.40499,1.8326,-0.00212023,128.604,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:47:00,8.366,37.64,1024.43,0,0.54145,0.777467,-0.0103551,154.694,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:47:00,7.4026,47.67,1025.44,0,3.33755,3.6652,0.00737751,114.394,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:47:00,6.7536,37.8,1021.81,0,1.65767,2.27687,0.00440389,140.15,,,,,,,,,,,MDMSNT-02
2024-02-07 21:47:00,7.7943,49.79,1025.12,0,3.32922,3.60967,,122.125,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:47:00,9.3919,37.16,1024.91,0,1.29115,1.44387,-0.00200884,130.309,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:46:00,8.342,36.8,1024.43,0,0.90797,1.05513,-0.010531,158.747,4.687,3.8,3.173,4.937,6.625,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:46:00,6.8323,37.45,1021.81,0,1.59103,2.27687,0.00368458,143.395,,,,,,,,,,,MDMSNT-02
2024-02-07 21:46:00,7.7845,49.02,1025.12,0,3.03212,3.55413,,119.352,4.946,4.549,3.809,4.992,6.761,0.177,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:46:00,7.4543,48.91,1025.44,0,4.10114,4.6648,0.00679142,144.645,6.04,5.878,6.016,5.477,7.379,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:46:00,9.4236,38,1024.91,0,1.24672,1.4994,-0.00185592,133.053,4.797,4.233,3.638,4.821,6.458,0.322,0.361,0.253,0.33,0.368,MDMSNT-01
2024-02-07 21:45:00,8.369,36.69,1024.43,0,0.969057,1.27727,-0.0104701,161.374,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:45:00,7.851,51.53,1025.12,0,2.40182,2.77667,,128.036,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:45:00,6.8525,37.15,1021.81,0,1.22451,1.9992,0.00407042,146.148,,,,,,,,,,,MDMSNT-02
2024-02-07 21:45:00,7.466,49.05,1025.34,0,3.13208,4.3316,0.00721701,149.526,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:45:00,9.474,35.99,1024.91,0,1.06069,1.38833,-0.00148588,135.751,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:44:00,8.369,37.68,1024.43,0,1.35501,1.72153,-0.00906256,164.26,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:44:00,7.85245,50.39,1025.12,0,2.87663,3.332,,133.95,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:44:00,7.4716,49.05,1025.34,0,3.4153,4.10947,0.00674307,146.708,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:44:00,6.929,37.22,1021.81,0,1.9992,2.61007,0.0039422,149.044,,,,,,,,,,,MDMSNT-02
2024-02-07 21:44:00,9.4823,35.99,1024.91,0,0.963503,1.22173,-0.00141138,130.254,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:43:00,8.3716,37.68,1024.43,0,1.09956,1.44387,-0.00859675,166.74,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:43:00,7.88,49.51,1025.12,0,2.27964,2.499,,146.128,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:43:00,6.9346,37.22,1021.71,0,1.4161,2.1658,0.00446011,152.072,,,,,,,,,,,MDMSNT-02
2024-02-07 21:43:00,7.5234,49.03,1025.34,0,3.77627,4.38713,0.00724373,150.795,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:43:00,9.557,35.49,1024.91,0,1.33002,1.72153,-0.00104785,136.82,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:42:00,8.3966,36.97,1024.33,0,0.88298,1.4994,-0.0106517,169.803,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:42:00,7.88135,50.08,1025.12,0,2.23244,2.61007,,150.157,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:42:00,6.9877,37.63,1021.71,0,1.84093,2.44347,0.00471573,155.224,,,,,,,,,,,MDMSNT-02
2024-02-07 21:42:00,7.536,48.59,1025.44,0,3.8679,4.27607,0.00691533,161.341,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:42:00,9.5642,35.49,1024.91,0,1.33558,1.61047,-0.00119989,143.858,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:41:00,8.411,36.83,1024.33,0,1.30503,1.61047,-0.00913247,172.821,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:41:00,7.90765,49.15,1025.12,0,2.64616,2.94327,,154.099,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:41:00,7.0136,38.02,1021.71,0,1.88813,2.55453,0.00438846,157.984,,,,,,,,,,,MDMSNT-02
2024-02-07 21:41:00,7.5389,48.59,1025.44,0,3.29035,4.05393,0.00762082,155.716,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:41:00,9.6461,35.4,1024.91,0,1.85759,2.38793,-0.00237302,147.751,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:40:00,7.565,47.82,1025.44,0,3.71518,4.38713,0.0078077,168.328,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:40:00,8.4137,36.83,1024.33,0,0.880203,1.27727,-0.0113356,175.565,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:40:00,7.91865,48.3,1025.12,0,2.36572,2.72113,,158.73,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:40:00,7.028,36.91,1021.71,0,1.89924,2.44347,0.00427578,161.03,,,,,,,,,,,MDMSNT-02
2024-02-07 21:40:00,9.7987,35.28,1024.91,0,1.87425,2.27687,-0.00256567,150.293,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:39:00,8.4436,36.49,1024.33,0,1.10234,1.4994,-0.0105808,178.451,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:39:00,7.89515,49.67,1025.12,0,2.17135,2.6656,,163.631,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:39:00,7.0251,37.02,1021.71,0,1.56326,2.38793,0.00411176,164.254,,,,,,,,,,,MDMSNT-02
2024-02-07 21:39:00,7.5634,47.82,1025.34,0,3.67075,4.44267,0.00772577,143.3,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:39:00,9.7827,35.43,1024.91,0,2.13248,2.55453,-0.00128686,153.248,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:38:00,8.494,36.16,1024.33,0,0.510907,1.1662,-0.0106195,179.863,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:38:00,7.5562,47.46,1025.34,0,3.83458,4.3316,0.00717402,118.578,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:38:00,7.9395,47.56,1025.12,0,2.56286,2.9988,,169.351,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:38:00,6.999,36.94,1021.71,0,1.82705,2.55453,0.00427713,166.403,,,,,,,,,,,MDMSNT-02
2024-02-07 21:38:00,9.7427,35.87,1024.91,0,1.25783,2.1658,-0.000842082,156.029,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:37:00,8.0088,46.82,1025.02,0,2.44902,2.9988,,174.117,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:37:00,7.621,47.31,1025.34,0,4.4982,5.1646,0.00748425,162.574,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:37:00,8.497,36.16,1024.33,0,0.771913,0.9996,-0.00953386,180.668,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:37:00,7.0046,36.94,1021.71,0,1.62435,2.22133,0.00333505,168.555,,,,,,,,,,,MDMSNT-02
2024-02-07 21:37:00,9.731,35.16,1024.81,0,0.0777467,0.388733,-0.00126589,157.04,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:36:00,7.6336,47.31,1025.34,0,4.70645,5.27567,0.00682209,122.427,6.348,5.998,6.028,5.468,7.37,0.198,0.293,0.326,0.351,0.277,MDMSNT-04
2024-02-07 21:36:00,8.5269,37.15,1024.33,0,0.880203,1.11067,-0.0115004,181.951,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:36:00,7.0649,36.65,1021.71,0,1.84926,2.27687,0.00374397,172.351,,,,,,,,,,,MDMSNT-02
2024-02-07 21:36:00,8.0633,47.81,1025.02,0,1.74375,2.05473,,168.932,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
2024-02-07 21:36:00,9.7267,35.01,1024.81,0,0.452597,0.888533,-0.00098412,160.664,4.955,4.168,3.595,4.745,6.437,0.322,0.361,0.253,0.331,0.368,MDMSNT-01
2024-02-07 21:35:00,8.5514,39.2,1024.33,0,0.82467,1.22173,-0.0119694,182.61,4.739,3.772,3.076,5.001,6.642,0.279,0.309,0.301,0.357,0.424,MDMSNT-03
2024-02-07 21:35:00,8.0888,47.34,1025.02,0,2.30463,2.55453,,81.328,5.129,4.546,3.781,4.995,6.755,0.178,0.213,0.229,0.281,0.267,MDMSNT-05
